,id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_time
6933,mNlhfe1A,True,17,resign,white,9+5,kvazarteoriyastrun,1895,dfdghgh,1507,d4 Nf6 c4 g6 Nc3 Bg7 g3 d6 Bg2 O-O e3 e5 Nge2 Ne8 dxe5 dxe5 Qxd8,E61,King's Indian Defense,6,74002
6934,nuEYTENx,True,85,outoftime,white,10+0,eraldii,1861,loukas435,1833,d4 f5 c4 g6 Nc3 Bg7 Nf3 d6 e4 Nf6 e5 Nfd7 e6 Nf6 d5 O-O Be2 a5 O-O Na6 Bg5 Nc5 Bxf6 Bxf6 Qd2 c6 Qh6 Bg7 Qh3 h6 Nh4 Qe8 Qg3 g5 Nf3 Nxe6 dxe6 Bxe6 h4 f4 Qh2 g4 Nd2 Qg6 h5 Qc2 Rfd1 Qxb2 Na4 Qb4 Rab1 Qxa4 Rxb7 Rae8 Rbb1 Qxa2 Kh1 Bf5 Rbc1 Bb2 Qg1 Bxc1 Rxc1 Qxd2 Qf1 e5 f3 g3 Rd1 Qe3 Rxd6 Rb8 Rd1 Rfd8 Ra1 Bh7 Re1 c5 Bd1 Qd4 Be2 Bd3 Bxd3 Qxd3 Qg1,A84,Dutch Defense,3,937684
6935,NcDXNUKm,True,80,mate,black,10+0,danilo1961,1322,zaki_ryad,1311,Nf3 d5 d4 Nc6 Nc3 Nf6 Bf4 e6 Nb5 Bd6 Bg5 O-O e3 Be7 Bd3 a6 Nc3 h6 Bxf6 Bxf6 Qe2 e5 O-O-O e4 Ne5 exd3 Qxd3 Bxe5 dxe5 Nxe5 Qd4 Nc6 Nxd5 Nxd4 Rxd4 Qg5 g3 c6 Nc7 Rb8 Rhd1 Bg4 R1d2 Qc5 f4 Rbc8 b4 Qh5 Nxa6 bxa6 h4 Qb5 a3 Qf1+ Kb2 Rb8 Rd6 c5 b5 Rxb5+ Kc3 Qa1+ Kc4 Qxa3 R6d3 Be6+ Rd5 Qb4+ Kd3 Bxd5 c3 Qc4+ Kc2 Be4+ Kd1 Bf3+ Ke1 Rb1+ Kf2 Qf1#,D02,Queen's Pawn Game: Chigorin Variation,4,805349
6936,Wutupk7w,True,71,outoftime,white,30+0,hamed5058,1697,gjgg,1660,e4 e5 Bc4 Nc6 d3 Nf6 Nf3 Bc5 Ng5 O-O h3 a6 Nc3 b5 Bb3 Nd4 Nd5 Nxb3 axb3 Nxd5 exd5 Qf6 Ne4 Qb6 Nxc5 Qxc5 Be3 Qxd5 O-O d6 c4 Qc6 Ra5 Be6 Qd2 f5 f4 Rf6 cxb5 axb5 Rfa1 Rxa5 Qxa5 Rg6 Qa8+ Qxa8 Rxa8+ Kf7 Ra7 Bxb3 Rxc7+ Ke6 fxe5 dxe5 Rc6+ Kd7 Rc5 f4 Bf2 f3 g4 Rd6 Rxb5 Rxd3 Rxe5 Rd1+ Kh2 Rd2 Kg3 Kd6 Rf5,C50,Italian Game: Giuoco Pianissimo |  Normal,8,3279772
6937,3TSCv2iw,False,70,mate,black,20+0,souljah84116,1023,ashok-arora,1236,d4 e6 e4 Qh4 g3 Qxe4+ Qe2 Qxh1 f3 Qxg1 Be3 Qh1 Kd2 Bb4+ c3 Ba5 Bg2 Qxh2 Na3 Qxg3 Nb5 Nc6 Rg1 Qg6 b4 Bb6 Bh3 Qh5 Rg3 Nf6 d5 Nxd5 Bxb6 cxb6 Rxg7 Qxh3 Nd6+ Ke7 Nxb7 Qh6+ Ke1 Qxg7 c4 Qc3+ Kf2 Qd4+ Ke1 Ndxb4 a3 Qa1+ Kf2 Qxa3 c5 Nd4 Qe4 Nd3+ Ke3 Nf5+ Kd2 Nxc5 Nxc5 Qxc5 Qxa8 Qe3+ Kc2 Nd4+ Kb2 Qb3+ Kc1 Qc2#,C00,French Defense: Normal Variation,3,957535
6938,rralW6ji,True,74,mate,black,30+0,caramba,1617,thecastle,1500,d4 d5 Nf3 Nf6 Bf4 Bd7 c3 Nc6 Nbd2 Bf5 e3 h6 Qa4 Qd7 Bb5 g5 Ne5 Qe6 Bxc6+ bxc6 Bg3 a5 Qxc6+ Qxc6 Nxc6 Ra6 Ne5 e6 h3 c5 Nb3 Ne4 Bh2 c4 Nc5 Nxc5 dxc5 Bxc5 O-O-O f6 Nf3 Be4 Rhg1 e5 Nd2 Bd3 Nf3 a4 a3 Rb6 Ne1 Be4 f3 Bxe3+ Rd2 Bg6 Bxe5 fxe5 Kd1 Bxg1 Rxd5 Rxb2 Nc2 Rxc2 Rxe5+ Kf7 f4 Rd8+ Ke1 Bf2+ Kf1 Rd1+ Re1 Rxe1#,D02,Queen's Pawn Game: London System,5,632276
6939,3hmhY2QN,False,29,draw,draw,10+10,chess-brahs,1950,hugomazochi,2204,Nf3 Nf6 g3 e6 d3 b6 Bg2 Bb7 O-O Be7 Nc3 O-O e4 d6 Be3 e5 Re1 Nbd7 Qd2 Ng4 Bg5 Bxg5 Qxg5 Nh6 Re2 f5 Rae1 f4 gxf4,A04,Reti Opening #2,2,449487
6940,o3kCxHhl,True,81,resign,white,5+5,ozil17,1467,majowy72,1408,c4 g6 Nc3 Bg7 d3 b6 e3 Bb7 Nf3 Nf6 Be2 e6 h3 Na6 a3 Nc5 O-O Bxf3 Bxf3 c6 b4 Nb7 Bb2 O-O Rab1 d5 cxd5 cxd5 Ne2 Nd6 Ng3 Rab8 Qa4 Rb7 d4 b5 Qb3 Nf5 Nxf5 exf5 Rfc1 Ne4 Bxe4 fxe4 Rc5 Rd7 Rcxb5 Re8 Rc1 Re6 Rcc5 Qg5 Rcxd5 Rxd5 Rxd5 Qh4 Qd1 Bh6 Qg4 Qe7 Ra5 Rf6 d5 Rf5 d6 Qxd6 Rxf5 Qd2 Qh4 Bf8 Rxf7 Qxb2 Rxa7 Qa1+ Kh2 Qe5+ g3 h5 Ra5 Qf5 Rxf5,A10,English Opening: Great Snake Variation,2,732740
6941,Z0VzPUPm,True,71,mate,white,10+5,ntam,1100,twizzcliff,1306,Nf3 Nf6 e3 g6 d3 Bg7 Be2 d6 Nc3 e5 Bd2 O-O O-O Re8 e4 c6 b4 Qb6 Na4 Qc7 c4 Bd7 Nc3 b5 cxb5 cxb5 Rc1 Qb7 Qb3 Be6 Qb2 Nc6 Rc2 a5 a3 axb4 axb4 Nd4 Rcc1 Nxe2+ Nxe2 Ra2 Qb1 Rea8 Nc3 R2a7 d4 exd4 Nxd4 Ba2 Qc2 Bc4 Rfe1 Nxe4 Nxe4 Bxd4 Nxd6 Qd5 Nxc4 bxc4 Qxc4 Qxc4 Rxc4 Rd7 Bh6 Ra1 Rxa1 Bxa1 Rc8+ Rd8 Rxd8#,A04,Zukertort Opening: Quiet System,3,1213231
6942,TRSCZnih,False,3,resign,white,8+0,soy,1314,toitles,1513,d4 e6 e4,C00,French Defense: Normal Variation,3,16543
6943,9CGKBsBz,True,69,resign,white,10+10,holyship,2110,philipp77,2395,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 Bxc6 dxc6 Qe2 Nd7 Nbd2 O-O Nc4 Re8 Bd2 f6 O-O-O a5 h4 Nf8 h5 Be6 Kb1 Bb4 g4 b5 Ne3 Bxd2 Rxd2 h6 d4 Nd7 g5 Qe7 gxf6 Qxf6 Rg1 Qf4 d5 cxd5 exd5 Bf7 Nh2 Nf6 Nhg4 Nxg4 Rxg4 Qf6 Rg3 Kh8 Qg4 e4 Nf5 Re5 d6 Rxf5 dxc7 Bg8 Rd8 Rg5 Rxa8 Rxg4 Rxg8+ Kxg8 c8=Q+ Kh7 Qxg4,C65,Ruy Lopez: Berlin Defense #2,6,1677005
6944,LzY09iOm,True,69,resign,black,10+0,tahzeebgunn,1785,juncinmestrella,1840,d4 e5 dxe5 Qe7 e3 Qxe5 Nf3 Qa5+ Qd2 Bb4 c3 Bd6 Be2 Nf6 c4 Bb4 Nc3 Ne4 Qd4 Nxc3 Qxg7 Rf8 Ng5 Ne4+ Kf1 Qxg5 Qxh7 d5 cxd5 Bf5 Qh5 Qxh5 Bxh5 Nd7 h4 O-O-O Bf3 Ndf6 a3 Bd6 b4 Nxd5 Bb2 Nd2+ Ke2 Nxf3 Kxf3 Rde8 g4 Be4+ Ke2 Bxh1 Rxh1 Rg8 f3 Be5 Bxe5 Rxe5 e4 Nf4+ Ke3 Ne6 h5 Reg5 h6 Rh8 Kf2 Rg6 Kg3,A40,Englund Gambit,2,10000000
6945,37xkP5tx,True,92,resign,black,15+0,xerxes123,1877,jdbarger,1813,e4 e6 d4 d5 Nc3 Bb4 exd5 exd5 Qd3 Ne7 a3 Bf5 Qb5+ Nbc6 axb4 O-O Bd3 Nxd4 Qa4 Re8 Nge2 Bxd3 cxd3 Nxe2 Nxe2 Nf5 b5 Qe7 Be3 Nxe3 fxe3 Qxe3 Qc2 Re7 Ra2 Rae8 b3 Qg5 Rxa7 Rxe2+ Qxe2 Qc1+ Kf2 Qf4+ Qf3 Qd2+ Kg3 g6 Rf1 Re3 Rxb7 Rxf3+ Rxf3 Qe1+ Kh3 Qe5 b6 Qe6+ Kg3 cxb6 d4 Qe1+ Kh3 Qe6+ Kg3 h5 h4 Qg4+ Kf2 Qxd4+ Kg3 Qg4+ Kf2 Qxh4+ g3 Qd4+ Kg2 f5 Rf2 Qe4+ Kh2 d4 Rxb6 Kg7 Ra2 d3 Raa6 Qe2+ Kh3 Qg4+ Kh2 d2,C01,French Defense: Winawer Variation |  Delayed Exchange Variation,7,10000000
6946,BSUVBUCk,True,77,resign,white,10+0,harmon758,1700,wag12,1497,e4 e5 Nc3 Nf6 Nf3 Nc6 Bc4 Be7 d3 O-O Bg5 d6 Qd2 Nd4 h4 Nxf3+ gxf3 h5 Nd5 Nxd5 Bxd5 Bxg5 hxg5 g6 f4 exf4 Qxf4 c6 Bb3 Be6 O-O-O Bxb3 axb3 Qd7 Qe3 a5 f4 a4 bxa4 Rxa4 Rhf1 Qc7 f5 Qa5 c3 Ra1+ Kc2 Qa4+ Kd2 Rxd1+ Rxd1 Qb3 Rb1 Ra8 fxg6 fxg6 Qf2 Rf8 Qd4 Rd8 Qf6 Qf7 Qxd8+ Kg7 Qxd6 Qf2+ Kc1 Qe1+ Kc2 Qe2+ Kb3 h4 Qe7+ Kh8 Qxb7 h3 Ra1,C46,Four Knights Game: Italian Variation,7,732739
6947,L3mV7kEy,True,50,resign,black,15+15,regaguay,1581,webkin,1596,e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nf6 Bxc6 bxc6 Nxe5 Qe7 d4 Bb6 Re1 O-O Bg5 d5 Nxc6 Qd6 Bxf6 Qxf6 Ne5 Re8 c3 c5 Nd2 cxd4 Ndf3 dxc3 bxc3 Rxe5 Nxe5 Bxf2+ Kh1 Bxe1 Nf3 Bxc3 Qa4 Bg4 Rf1 d4 Kg1 Bxf3 Rxf3 Qe5 Qd7 Rf8 Qxa7 Qxe4,C65,Ruy Lopez: Berlin Defense |  Beverwijk Variation,8,10000000
6948,5KMMpLTO,True,50,resign,black,20+0,odnoselchanin,1289,engcondor,1275,b4 e5 c3 Qf6 h4 c5 a3 Nh6 e3 Qf5 Be2 e4 g4 Qd5 Nh3 c4 Nf4 Qe5 Bxc4 d5 Nxd5 Bxg4 Qa4+ Nc6 Nc7+ Qxc7 b5 Ne5 b6+ Qc6 Bb5 Nd3+ Kf1 Nc5 Bxc6+ bxc6 Qxc6+ Nd7 Qxa8+ Nb8 Qxb8+ Bc8 Qe5+ Be7 Qxg7 Rg8 Qxh7 Rg1+ Rxg1 Ng4,A00,Polish Opening,1,704443
6949,299htGOa,True,119,mate,white,10+0,mastersalomon,1942,rahim-faramarzi,1466,d4 d5 c4 dxc4 Nf3 Nf6 Nc3 e6 g3 Bb4 Bg2 Bd7 Ne5 c6 Nxc4 Bxc3+ bxc3 O-O Ba3 Re8 Nd6 Qa5 Qb3 Qb6 Nxe8 Bxe8 O-O Ng4 h3 Nf6 Qc2 g6 Be7 Nd5 Bxd5 cxd5 Qd2 Nd7 Rab1 Qc7 Qh6 f5 Rb3 Bf7 Rfb1 b6 h4 Re8 Bg5 Qd6 h5 e5 hxg6 Qxg6 Ra3 a5 Kg2 exd4 cxd4 Rxe2 Re3 Rxe3 Bxe3 f4 Qxg6+ Bxg6 Rc1 Be4+ f3 fxe3 fxe4 dxe4 Rc7 Nf6 Rb7 e2 Kf2 e3+ Kxe2 Ng4 Rxb6 h5 Rb5 Nf6 Rxa5 Kh7 a4 Kg6 Ra6 Kg5 Rxf6 Kxf6 a5 Ke6 a6 Kd7 a7 Kc7 a8=Q Kd6 Qe4 Kc7 Qd5 Kc8 Qd6 Kb7 Qc5 Ka6 Qb4 Ka7 d5 Ka6 d6 Ka7 d7 h4 d8=Q hxg3 Qda5#,D44,Queen's Gambit Declined: Vienna Variation,8,687584
6950,kS4XNPiB,True,82,resign,black,25+5,subtenenteandrioli,1652,paulorojas,1659,e4 g6 d3 Bg7 Nf3 d6 h3 c5 c3 Nc6 Be3 Nf6 Qd2 h5 Na3 a6 O-O-O Qc7 Kb1 b5 Qc2 Bb7 d4 cxd4 cxd4 Qa5 d5 Nd8 Rc1 Rc8 Qd2 Rxc1+ Qxc1 O-O Be2 Nxe4 Rd1 Ba8 Ng5 Nb7 Nxe4 Rd8 Qd2 Qc7 Rc1 Qd7 Qc2 Qf5 Bd3 Qxd5 Qc6 Qxd3+ Ka1 Nc5 Qb6 Bxe4 Qxd8+ Kh7 Bxc5 dxc5 Qxd3 Bxd3 Rxc5 Bf1 Rc7 Bf6 Ra7 Bxg2 Rxa6 Bxh3 Nxb5 Bf1 Ra5 h4 Nc3 h3 Ne4 Bh4 Ng5+ Bxg5 Rxg5 h2,B06,Modern Defense,2,2687526
6951,BD7ubjfl,True,46,resign,black,7+15,1240100948,1713,kerk2020,1668,d4 Nf6 h3 g6 Bf4 Bg7 e3 O-O Nf3 d6 Be2 Nc6 a3 Re8 c3 Nd5 Bh2 e5 c4 e4 cxd5 exf3 Bxf3 Nxd4 O-O Nxf3+ Qxf3 Bxb2 Ra2 Be5 Bxe5 Rxe5 Rd2 Qg5 Nc3 Bf5 e4 Qxd2 exf5 Rxf5 Qg3 Re8 Nd1 Re1 Rxe1 Qxe1+,A45,Indian Game,2,449333
6952,kmWD4yQ1,False,37,mate,white,7+3,stevan52,2047,sveenemand,1236,f4 d6 e4 e6 d4 Bd7 Nf3 Be7 Bd3 Nc6 O-O Nf6 c3 O-O Kh1 Rb8 Be3 a6 Nbd2 h6 Qc2 d5 e5 Ne8 f5 f6 fxe6 Bxe6 Nh4 Bg4 Bh7+ Kf7 Qg6+ Ke6 Qxg4+ Kf7 e6#,B07,Rat Defense: Harmonist,3,156279
6953,QzdedoG5,True,85,resign,white,8+5,toka,1664,vladimir-kramnik-1,1706,e4 e6 d4 d5 e5 c5 c3 Nc6 Be3 Qb6 Qd2 cxd4 cxd4 Bb4 Nc3 Nge7 Nf3 Nf5 Be2 O-O O-O Bxc3 bxc3 Nxe3 Qxe3 Qb2 Rfb1 Qa3 Rb3 Qe7 Bd3 f6 exf6 Qxf6 Rbb1 Rfe8 Rbe1 Ne7 Ng5 Ng6 Nf3 Nf4 Ne5 Nxd3 Qxd3 b6 Re3 Bb7 Rh3 h6 Rf3 Qd8 Qg6 Qc7 Ng4 Ref8 Qxe6+ Rf7 Rxf7 Qxf7 Qxf7+ Kxf7 Ne5+ Kf6 Re1 Rc8 Nd7+ Kf7 Rc1 Ke6 Ne5 a5 h3 b5 a3 b4 axb4 axb4 c4 dxc4 Nxc4 Kd5 Nb6+ Kd6 Nxc8+,C02,French Defense: Advance Variation,8,919774
6954,64Ua1ohP,True,93,resign,white,10+0,kingsspeech,1838,bontakriks,1822,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 h6 Bf4 e6 Ne5 Bh7 Bc4 Nd7 O-O Nxe5 dxe5 Bc5 Qh5 Bg6 Qg4 Qc8 Nh5 Bxh5 Qxh5 Ne7 Rad1 Ng6 Be3 Bxe3 fxe3 O-O Bd3 Qc7 Bxg6 fxg6 Qxg6 Qxe5 e4 Rxf1+ Rxf1 Rf8 Rd1 Qf6 Qxf6 gxf6 Rd7 Rf7 Rxf7 Kxf7 Kf2 e5 Kg3 h5 Kh4 Kg6 h3 a5 g4 hxg4 Kxg4 a4 b3 a3 b4 b6 c4 b5 c5 Kf7 Kf5 Ke7 Kg6 Ke6 h4 f5 exf5+ Kd5 f6 e4 f7 e3 f8=Q Kd4 Qf4+ Kd3 Qf1+ e2 Qe1,B18,Caro-Kann Defense: Classical Variation,8,935314
6955,CT49XZGj,True,86,resign,black,7+9,bleda,1289,andrew55,1701,e3 e5 d3 Bc5 Nf3 Nc6 Bd2 d6 c3 Bg4 h3 Bh5 g4 Bg6 e4 Nge7 Be3 Bxe3 fxe3 d5 Qe2 dxe4 dxe4 Bxe4 Bg2 f6 Nbd2 Qd3 Qxd3 Bxd3 Bf1 Bxf1 Nxf1 O-O-O N3d2 Nd5 Nc4 b6 Na3 Rd7 Nb5 Kb7 Na3 Rhd8 Rd1 a6 Nc4 b5 Ncd2 Nde7 b4 Nd5 Rh2 Nxc3 Ra1 Nd5 Ne4 Ndxb4 Nc5+ Kb6 Nxd7+ Rxd7 Rb2 Nd3+ Ke2 Nxb2 Nd2 Ne7 Rb1 Na4 Rb3 c5 Ne4 Kc6 Nc3 Nxc3+ Rxc3 Nd5 Rb3 a5 a3 a4 Rd3 c4 Rd1 Nc3+,A00,Van't Kruijs Opening,1,593026
6956,nA1HiO32,True,23,resign,white,10+5,vic_mark,1522,solidchess_hehe,1486,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 c3 a6 a4 h6 d4 exd4 cxd4 Ba7 Nc3 O-O O-O d6 h3 Be6 d5,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9,152817
6957,h9UaIYSU,False,53,resign,black,10+0,api62,1816,dimitris22,1812,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 d6 Bg5 O-O e3 Nfd7 h3 a6 Be2 h6 Bh4 g5 Bg3 Nc6 O-O e5 a3 f5 dxe5 dxe5 c5 e4 Ne1 Nxc5 Qxd8 Rxd8 Bxc7 Rd2 Bc4+ Kh8 Nd5 Bxb2 Rb1 Na4 Bb3 Be6 Bxa4 Bxd5 Nc2 b5 Rxb2 bxa4 Rfb1 Bb3 Ne1 Rxb2 Be5+,E61,King's Indian Defense: Smyslov Variation,9,511983
6958,N8w191RJ,True,87,draw,draw,10+0,shayanaghaie,2044,gqueen,2027,d4 Nf6 c4 e6 Nf3 b6 Bg5 Be7 Nc3 Bb7 e3 d5 Bd3 O-O O-O Nbd7 Qe2 c5 Rad1 Ne4 Bxe7 Qxe7 Bxe4 dxe4 Ne5 Nxe5 dxe5 Qg5 Rd7 Rab8 Nb5 a6 Nd6 Bc6 Rc7 Ba8 Ra7 Qxe5 Rd1 Rbd8 Nxf7 Rxd1+ Qxd1 Rxf7 Rxa8+ Rf8 Rxf8+ Kxf8 Qd8+ Kf7 Qxb6 Qf6 h3 Qe5 g3 Qh5 Qb7+ Kf6 Qxe4 Qxh3 Qf4+ Qf5 Qxf5+ exf5 f4 a5 b3 g5 fxg5+ Kxg5 Kf2 Kg4 Kg2 h6 Kf2 Kh3 Kf3 h5 a3 Kh2 Kf2 Kh3 Kf3 Kh2 Kf2 Kh3 Kf3,E12,Queen's Indian Defense,6,908469
6959,nihPe3HT,True,92,resign,black,15+10,iron-71,2017,artykom,2070,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 c3 d6 h3 O-O O-O a6 Ba4 b5 Bb3 Bb7 Re1 Bb6 Bg5 h6 Bh4 g5 Bg3 Nh5 Bh2 Nf4 d4 Kg7 Bxf4 exf4 Qd3 Re8 Bc2 Rh8 Nbd2 Qd7 Nh2 h5 Nhf3 g4 Nh4 Ne7 Re2 c5 b3 Rad8 Rae1 Nc6 Nf5+ Kf8 Nf1 Ne7 Nxe7 Qxe7 e5 f3 gxf3 gxf3 Re3 Qg5+ Ng3 h4 e6 fxe6 Rxe6 hxg3 Rg6 gxf2+ Kxf2 Qh4+ Rg3 Qf6 Rg6 Qh4+ Rg3 Rh6 Qe3 cxd4 Qd3 dxc3+ Re3 Re8 Qf5+ Rf6 Qxf6+ Qxf6 Be4 Rxe4 Rxf3 Rf4,C65,Ruy Lopez: Berlin Defense #2,6,2501856
6960,dWEA7AB8,True,66,mate,black,10+0,lon123456789,1946,ilkerozyurek,1955,e4 c5 Nf3 Nc6 c3 g6 d4 cxd4 cxd4 Bg7 Nc3 e6 Bb5 d5 Qa4 Bd7 e5 a6 Bxc6 Bxc6 Qa3 h6 O-O Ne7 b4 O-O Qb3 b5 a4 bxa4 Nxa4 Bb5 Re1 Rc8 Nc5 Qb6 Nd2 Nf5 Bb2 Rfd8 g4 Nh4 f4 Bf8 Qh3 g5 f5 Bxc5 bxc5 Qc6 f6 Rb8 Bc3 Bc4 Ba5 Rd7 Bb6 Rxb6 cxb6 Qxb6 Qe3 Qb2 Rab1 Qc2 Nf3 Qg2#,B30,Sicilian Defense: Old Sicilian,4,771372
6961,s3RPv11h,False,69,mate,white,10+10,thechessdetective,1770,laurenzchess,1494,Nf3 Nf6 Nc3 c5 d4 Nc6 d5 Nb8 e4 d6 Bc4 Qc7 Bf4 g6 Qd2 Bg7 O-O O-O Rad1 Bg4 Qe3 Nh5 h3 Bxf3 Qxf3 Nxf4 Qxf4 Be5 Qe3 Nd7 Kh1 a5 Ne2 Bxb2 f4 Bg7 Ng3 a4 f5 Nb6 Bd3 Bd4 Qf3 a3 c4 Na4 h4 Nb2 Rd2 Nxd3 Rxd3 Qa5 h5 Qb4 hxg6 Qxc4 gxh7+ Kxh7 Qh5+ Kg8 Rdf3 Qxa2 f6 Bxf6 Nf5 Qb2 Rg3+ Bg7 Nxe7#,A04,Reti Opening #2,2,764548
6962,GdsL7EpR,True,53,resign,white,30+0,verylongusername,2154,klud,2010,e4 c5 c3 e6 d4 d5 exd5 exd5 Nf3 Nf6 Bd3 c4 Bc2 Bd6 O-O O-O Bg5 Bg4 h3 Bh5 b3 b5 a4 b4 bxc4 dxc4 Bxf6 Qxf6 Be4 Qf4 Re1 Nd7 Bxa8 Bxf3 Qxf3 Qh2+ Kf1 Nf6 Nd2 Bf4 Nxc4 Qh1+ Ke2 Re8+ Ne3 Qh2 Rh1 Rxe3+ fxe3 Qg3 Qxf4 Qxg2+ Bxg2,B22,Sicilian Defense: Alapin Variation,3,463276
6963,OSP5NuJW,True,60,resign,black,10+0,juanme,1726,elvispy65,1799,e4 e6 d4 d5 e5 c5 c3 Nc6 dxc5 Bxc5 b4 Bb6 Bf4 Nge7 Bb5 O-O Bxc6 bxc6 Bg5 h6 Bh4 a5 Nf3 Ba6 Nd4 axb4 Nxc6 Bxf2+ Kxf2 Qb6+ Nd4 Nf5 Bg3 bxc3 Nxc3 Nxd4 Rb1 Nb5+ Ke1 Qe3+ Ne2 Nc3 Qd2 Qxd2+ Kxd2 Nxb1+ Ke3 Bxe2 Kxe2 Nc3+ Kd3 Nxa2 Bh4 Nb4+ Ke3 Nc6 Kf4 g5+ Bxg5 hxg5+,C02,French Defense: Advance Variation,8,475746
6964,4jOyMflD,True,64,resign,black,20+2,barryseal767,1732,mukrisp,1615,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7 O-O Be7 Nc3 Bf6 Nxc6 Bxc6 Bd2 Bxb5 Nxb5 Bxb2 Rb1 Be5 f4 Bf6 e5 dxe5 fxe5 Bxe5 Re1 f6 Qh5+ Kf8 Bb4+ Ne7 Kh1 g6 Qh6+ Kf7 Rbd1 Qe8 Rxe5 fxe5 Rf1+ Nf5 Rxf5+ gxf5 Qh5+ Kg8 Qg5+ Qg6 Qe3 Re8 Qxa7 Qg4 h3 Qxb4 Qxb7 Qc4 Nxc7 Re7 Qc8+ Kg7 Ne6+ Qxe6,C62,Ruy Lopez: Steinitz Defense,6,958224
6965,RJKqqEPe,True,23,resign,white,10+0,ramdon35000,2131,sabila,1869,d4 d5 c4 Nf6 cxd5 Qxd5 Nc3 Qd8 e4 Nc6 Nf3 Bg4 d5 Ne5 Nxe5 Bxd1 Bb5+ Nd7 Bxd7+ Qxd7 Nxd7 Kxd7 Nxd1,D06,Queen's Gambit Refused: Marshall Defense,4,95764
6966,LdJO5MCg,True,59,resign,white,5+8,jordilichess,1942,antons,1633,d4 d5 c4 c6 Nf3 Nf6 Bg5 e6 a3 h6 Bxf6 Qxf6 e3 Nd7 Bd3 dxc4 Bxc4 g6 Nc3 Bg7 O-O O-O Rc1 Rd8 Qb3 b6 Ne4 Qe7 Rfd1 Bb7 Bd3 c5 Qa4 Nf6 dxc5 Rxd3 Nxf6+ Bxf6 Rxd3 Bxb2 Rcd1 Qf6 c6 Bc8 Rd8+ Kg7 c7 g5 Qe4 Bb7 Qxb7 Rxd8 cxd8=Q Qc3 Qd4+ Qxd4 Nxd4 Kg6 h3,D11,Slav Defense: Bonet Gambit,7,1014752
6967,TZQgAj2Z,True,36,mate,black,8+0,ssf7,1905,naddiir,1745,d4 d5 Nf3 Bf5 a3 c5 e3 cxd4 exd4 Nc6 Nbd2 Nf6 b4 Bg4 h3 Bh5 Bb2 Qb6 c4 Rd8 c5 Qc7 Bd3 a6 O-O e6 Qc2 Be7 Ne5 Bg6 Nxg6 hxg6 Bxg6 Ng4 Bd3 Qh2#,D02,Queen's Pawn Game: Zukertort Variation,3,577796
6968,wmytcciw,True,74,resign,black,5+12,saviter,1744,quadrivium7,1801,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Bb4 Bd2 Qc7 a3 Bc5 Nf3 Nc6 Bd3 Nf6 O-O O-O Re1 d6 Bg5 Ng4 h3 Nge5 Nxe5 Nxe5 b4 Nxd3 Qxd3 Ba7 b5 Bb6 Na4 Ba7 bxa6 bxa6 Rab1 Bb7 Red1 d5 exd5 Bxd5 g3 Rfb8 Bf4 e5 Qxd5 exf4 gxf4 Qxf4 Rxb8+ Qxb8 Nc5 Bxc5 Qxc5 Qc8 Qxc8+ Rxc8 Rc1 Kf8 Kg2 Ke7 Kf3 Rc3+ Ke4 Rxa3 c4 Rxh3 c5 Kd7 Rd1+ Kc6,B43,Sicilian Defense: Kan Variation |  Knight Variation,9,1020067
6969,dZ0HCVab,True,57,resign,white,10+0,janko111,1783,pat222,1530,d4 d5 Nc3 e6 e4 Bb4 exd5 Bxc3+ bxc3 Qxd5 f3 Nf6 Qd3 Bd7 c4 Qd6 Ne2 Nc6 c3 O-O a4 e5 Ba3 Qe6 Bxf8 Rxf8 d5 Qd6 Ng3 a6 Be2 Ne7 Ne4 Nxe4 fxe4 c6 O-O cxd5 cxd5 Qc5+ Kh1 b5 axb5 Bxb5 Qd2 Bxe2 Qxe2 Qxc3 Rxa6 h6 Raa1 Ng6 g3 Qc8 Rac1 Qh3 Rc6,C01,French Defense: Winawer Variation |  Delayed Exchange Variation,7,409186
6970,ej9csmlt,False,38,mate,black,5+5,smjt,1972,fermingonsalez,2174,e4 c5 Nf3 Nc6 c3 Nf6 e5 Nd5 d4 cxd4 Bc4 Nb6 Bb3 d5 exd6 Qxd6 h3 Na5 Bc2 dxc3 Qxd6 cxb2 Qxe7+ Bxe7 Bxb2 Bb4+ Bc3 Nd5 Kd2 Nc4+ Kd3 b5 a3 Bf5+ Kd4 Rad8 Rhe1+ Nde3#,B30,Sicilian Defense: Old Sicilian,4,284902
